GICS industry group,ASX Code,Type,30/09/2017,30/09/2016,30/09/2015,30/09/2014
Software & Services,DHG,Interest expense,0,0,0,0
Materials,DME,Interest expense,52.952,53.786,97.063,0.671
Consumer Services,DMP,Interest expense,4451,3297,2451,2458
Consumer Services,DNA,Interest expense,20559.623,20545.536,1683.159,0.92
"Food, Beverage & Tobacco",DFM,Interest expense,12,23,9,9
Materials,DRM,Interest expense,3201,1107,2206,3053
Energy,DOR,Interest expense,0,0,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",DVL,Interest expense,0,3.094,1.199,1.341
Semiconductors & Semiconductor Equipment,DTZ,Interest expense,0.17,69.546,69.546,1.333
Commercial & Professional Services,DOW,Interest expense,41200,40200,36300,49700
Materials,DRA,Interest expense,1,9,3,50
Materials,DMG,Interest expense,0,0,0,0
Software & Services,DTS,Interest expense,0,4.615,14.745,6.835
Materials,DRG,Interest expense,0,0,0,0
Materials,DRK,Interest expense,85.766,85.766,85.766,85.766
Software & Services,DN8,Interest expense,0,0,0,0
Technology Hardware & Equipment,DRO,Interest expense,0,0,0,0
Software & Services,DSE,Interest expense,0,0,0,0
Technology Hardware & Equipment,DTI,Interest expense,112.993,18.02,4.892,4.262
Software & Services,DUB,Interest expense,162.026,43.27,122.831,122.831
Materials,DKM,Interest expense,0,0,0,0
Materials,DLX,Interest expense,15410,17455,19561,25040
Diversified Financials,DBF,Interest expense,41.464,118.455,132.531,0
Utilities,D2O,Interest expense,0,7.5,0,0
Software & Services,DWS,Interest expense,765,1156,12,12
Materials,DMA,Interest expense,21.561,21.561,21.561,21.561
Materials,E2M,Interest expense,0,0,0,0
Household & Personal Products,EHH,Interest expense,354.725,703.28,878,715
Materials,EM2,Interest expense,0,0,0,0
Energy,EER,Interest expense,2357.766,2180.435,2000.955,1583.525
Energy,EWE,Interest expense,0,0,0,0
Materials,EGS,Interest expense,374,1638,2015.692,1848.229
Materials,EFE,Interest expense,0,0,0,0
Diversified Financials,EAS,Interest expense,83,135,293,197.538
Health Care Equipment & Services,EBO,Interest expense,21104,22573,24208,29877
Commercial & Professional Services,ECG,Interest expense,1869.716,209.189,209.189,209.189
Materials,EAR,Interest expense,3.503,36.906,36.906,36.906
Energy,EPM,Interest expense,0,0,0,0
Diversified Financials,ECX,Interest expense,9192,7339,16474,10001
Class Pend,ETK,Interest expense,0,0,0,0
Energy,EDE,Interest expense,19.941,64.586,41.358,0.219
Materials,EGA,Interest expense,0,151.3,151.3,151.3
Materials,EHX,Interest expense,0,0.308,0.356,0.243
Diversified Financials,EDC,Interest expense,0,0,0,2221.673
Consumer Services,ENN,Interest expense,2475,1571,1259,0
Real Estate,ERF,Interest expense,3312,1167,1064,1038
"Food, Beverage & Tobacco",ELD,Interest expense,6830,7176,8876,15710
Capital Goods,EOS,Interest expense,0,27.663,17.1,23.454
Materials,E25,Interest expense,0,0,0,0
Materials,ELT,Interest expense,0,0,0,0
Household & Personal Products,EXL,Interest expense,0,0,0,0
Energy,EXR,Interest expense,0,0,0,0
Energy,ELK,Interest expense,999.992,356.095,280.753,135.573
Not Applic,EAI,Interest expense,0,0,0,0
Not Applic,EGI,Interest expense,0,0,0,0
Health Care Equipment & Services,ELX,Interest expense,404,538,442,252
Software & Services,ELO,Interest expense,0,0,0,0
Technology Hardware & Equipment,ELS,Interest expense,891.469,79,0,0
Capital Goods,EMB,Interest expense,0,0,0,0
Capital Goods,EHL,Interest expense,31994,4566,47062,23159
Materials,EMR,Interest expense,4.916,1.698,1.698,1.698
Materials,EM1,Interest expense,0,0,0,0
Materials,EMG,Interest expense,0,0,0,0
Not Applic,EMF,Interest expense,0,0,0,0
Diversified Financials,EML,Interest expense,0,0,0,0
Materials,ERM,Interest expense,0,0,0,0
Energy,EMP,Interest expense,179.851,205.928,205.928,205.928
Energy,EEG,Interest expense,3495.862,3074.612,2736.002,2353.27
Energy,EGO,Interest expense,15.504,291.517,73.519,36.722
Materials,ERL,Interest expense,14.627,27.607,9.757,9.757
Software & Services,EPD,Interest expense,2269.575,1660.336,1141.717,735.277
Materials,EMU,Interest expense,0,0,0,0
Materials,ENR,Interest expense,0,0,0,0
Utilities,ENB,Interest expense,0,0,0,0
Energy,ENX,Interest expense,0,0,0,0
Commercial & Professional Services,EAX,Interest expense,452.652,378.728,274.998,274.998
Energy,EME,Interest expense,0,0,0,0
Software & Services,EOL,Interest expense,0,0,0,0
Energy,ERA,Interest expense,1924,1904,1341,1219
Capital Goods,EGY,Interest expense,1116.446,741.66,635.416,265.891
Utilities,EWC,Interest expense,895,4287,2632,3356
Media,EGG,Interest expense,408,87,172,305
Software & Services,EN1,Interest expense,981.538,743.007,360.466,28.999
Capital Goods,EGN,Interest expense,308,33,268,1690
Energy,EOR,Interest expense,1.739,1.973,2.382,2.511
Diversified Financials,EXO,Interest expense,40.656,117.333,85.749,56.396
Not Applic,E88,Interest expense,0,0,0,0
Insurance,ENA,Interest expense,372.981,18.242,110.608,70.536
Energy,ETE,Interest expense,0,0,0,0
Materials,ENT,Interest expense,0,0,0,0
Utilities,EVM,Interest expense,0,0,0,0
Commercial & Professional Services,ESI,Interest expense,396.211,60.356,209.795,349.273
Capital Goods,EGL,Interest expense,164.61,228.735,331.204,238.964
Software & Services,EVS,Interest expense,80,118,311,238
Energy,E2E,Interest expense,320.051,338.145,210.313,139.296
Not Applic,EPA,Interest expense,0,0,0,0
Diversified Financials,EQT,Interest expense,502,132,132,132
Materials,EQX,Interest expense,0,0,29.278,29.278
Materials,EQE,Interest expense,0,0,0,0
Utilities,EPW,Interest expense,20150,22563,23506,25966
"Pharmaceuticals, Biotechnology & Life Sciences",ESE,Interest expense,0,914.666,0,0
Software & Services,ESV,Interest expense,0,2090,2408,1220
Materials,ESM,Interest expense,0,0,0,0
Software & Services,ESH,Interest expense,0,1.569,0.92,4.642
Health Care Equipment & Services,EHE,Interest expense,9242,7838,19217,11391.586
Materials,ESR,Interest expense,0,0,0,0
Software & Services,ESK,Interest expense,196,294,526,606
Consumer Services,EBG,Interest expense,322,355,834,1512
Real Estate,EGH,Interest expense,2606,1733,858,569
Materials,EUZ,Interest expense,0,0,0,0
Materials,EUC,Interest expense,0,0,0,0
Materials,EUR,Interest expense,0,0,0,2.442
Materials,EMH,Interest expense,0,0,0,0
Diversified Financials,EZL,Interest expense,0,0,0,0
Not Applic,EAF,Interest expense,0,0,0,0
Not Applic,EFF,Interest expense,0,0,0,0
Not Applic,EGD,Interest expense,0,0,0,0
Diversified Financials,ED1,Interest expense,0,0,0,0
Diversified Financials,EVE,Interest expense,0,0,0,0
Media,EVT,Interest expense,9802,8946,7897,8252
Materials,EVN,Interest expense,31940,40379,12284,12392
Consumer Services,EVO,Interest expense,1641,1366,1255,2223.6
Capital Goods,EVZ,Interest expense,1196.938,1545.528,1679.372,1106.956
Materials,EXG,Interest expense,659.189,952.986,373.515,373.515
Consumer Services,EXP,Interest expense,1074,637,582,426
Materials,EXU,Interest expense,0,0,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",FTT,Interest expense,8.478,10.199,9.988,16.433
Media,FXJ,Interest expense,16217,18420,27119,35245
Software & Services,FZO,Interest expense,25.604,0.027,6.391,0.535
Energy,FAR,Interest expense,0,0,0,0.639
"Food, Beverage & Tobacco",FRM,Interest expense,150,413,979,1511
Health Care Equipment & Services,FFC,Interest expense,0.034,0.427,187.561,187.561
Capital Goods,FBR,Interest expense,0,0,0,0
Real Estate,FE8,Interest expense,182.779,42.831,220.182,52.172
Not Applic,FPC,Interest expense,0,0,0,0
Not Applic,FPP,Interest expense,0,0,0,0
Diversified Financials,FFG,Interest expense,22.529,22.529,22.529,0.75
Technology Hardware & Equipment,FEI,Interest expense,0,0,0,0
Materials,FEL,Interest expense,0,0,0,45.809
Materials,FTZ,Interest expense,9.357,46.642,31.062,31.062
"Food, Beverage & Tobacco",FFI,Interest expense,155.58,151.598,132.846,37.265
Diversified Financials,FID,Interest expense,0,0,0,0
Telecommunication Services,FSG,Interest expense,0,6.232,6.232,6.232
Materials,FIN,Interest expense,0,0,0,0
Real Estate,FRI,Interest expense,855.017,2230.756,3028.17,3604.246
Materials,FND,Interest expense,7496,3494,3494,8
Software & Services,FTC,Interest expense,2590.476,1798.542,63.689,63.689
Materials,FAU,Interest expense,0,0,0,0
Materials,FCC,Interest expense,0,1.169,1.169,1.169
Materials,FGR,Interest expense,0,2.176,2.176,4.079
Not Applic,FGF,Interest expense,0,0,0,0
Software & Services,FCT,Interest expense,32.573,106.568,126.259,115.298
Health Care Equipment & Services,FPH,Interest expense,3700,3500,6384,9329
Energy,FZR,Interest expense,0,0,0,0
Diversified Financials,FSI,Interest expense,0,0,0,0
Software & Services,FGO,Interest expense,6.863,1.722,1.722,0
Consumer Durables & Apparel,FWD,Interest expense,921,968,3959,2227
Materials,FBU,Interest expense,146000,151000,172000,171000
Diversified Financials,FXL,Interest expense,0,0,0,0
Telecommunication Services,FRX,Interest expense,225.909,37.613,8.276,7.655
Consumer Services,FLT,Interest expense,28200,28051,26502,32502
Materials,FMS,Interest expense,24,24,24,24
Capital Goods,FLC,Interest expense,89,89,32.52,232
Materials,FML,Interest expense,167,167,1016,1344
Real Estate,FET,Interest expense,10447,10039,9391,8321
Real Estate,FLK,Interest expense,579,529,485,485
"Food, Beverage & Tobacco",FSF,Interest expense,0,0,0,0
Not Applic,FOR,Interest expense,0,0,0,0
Materials,4CE,Interest expense,5.746,12.021,98.493,175.558
Materials,FRC,Interest expense,0,0,0,0
Materials,FMG,Interest expense,430000,621000,583000,672000
Materials,FYA,Interest expense,0,72.469,72.157,72.157
Materials,FRN,Interest expense,0.534,0.236,2.598,49.342
"Food, Beverage & Tobacco",FNP,Interest expense,2635,1151,218,218
Insurance,FIG,Interest expense,549,949,320,320
Energy,FDM,Interest expense,0,41,17,4
Materials,FHS,Interest expense,20.627,20.627,20.627,0
Software & Services,FLN,Interest expense,15,5,5,1
Energy,FPL,Interest expense,23.756,171.559,33.106,33.106
Consumer Services,FCG,Interest expense,0,0,0,0
Materials,FDX,Interest expense,0,0,0,0
Software & Services,FDV,Interest expense,4.274,0.297,0.297,0.297
Materials,FNT,Interest expense,0,0,0,0
Diversified Financials,FSA,Interest expense,0,0,0,0
Retailing,FUN,Interest expense,3559,3794,2992,4052
Not Applic,FGG,Interest expense,0,0,0,0
Not Applic,FGX,Interest expense,0,0,0,0
Materials,FYI,Interest expense,0,0,0,0
Health Care Equipment & Services,GMV,Interest expense,145,324,37,0
Automobiles & Components,GUD,Interest expense,7156,9099,12383,7339
Consumer Services,GEM,Interest expense,31379,39017,28299,17671
"Food, Beverage & Tobacco",GRB,Interest expense,279.106,576.745,514.449,331.82
Materials,GXY,Interest expense,6288,9042,8011,9207.199
Consumer Durables & Apparel,GAP,Interest expense,0,0,0,0
Materials,G1A,Interest expense,0,0,0,0
Energy,GLL,Interest expense,0,0,0,0
Materials,GAL,Interest expense,0,0,0,0
Not Applic,GCM,Interest expense,296,1361,384.271,834.015
Real Estate,GDF,Interest expense,1881,2796,8272,8963
Energy,GGX,Interest expense,813.879,522.367,423.169,411.676
Materials,GCY,Interest expense,286.891,286.891,286.891,286.891
Real Estate,GTY,Interest expense,6406,3856,1817,535
Materials,GML,Interest expense,0,0,0,0
Consumer Durables & Apparel,GZL,Interest expense,891.429,635,697,1997
Materials,GBM,Interest expense,13.997,15.042,151.198,103.793
Materials,GBZ,Interest expense,0,0,0,0
Software & Services,GBT,Interest expense,14,46,39,425
Real Estate,GDI,Interest expense,6576,12035,17175,10125
"Pharmaceuticals, Biotechnology & Life Sciences",GBI,Interest expense,1203.484,884.738,898.51,230.817
Insurance,GDG,Interest expense,0,0,4,2
Utilities,GNE,Interest expense,56700,59100,61800,63400
Materials,GMD,Interest expense,0,0,0,0
Materials,GES,Interest expense,289.211,371.665,412.46,215.808
"Pharmaceuticals, Biotechnology & Life Sciences",GSS,Interest expense,0.423,1.126,0.454,289.296
"Pharmaceuticals, Biotechnology & Life Sciences",GTG,Interest expense,31.995,28.889,264.694,744.199
Utilities,GNX,Interest expense,176.403,154.816,154.816,154.816
Software & Services,GTK,Interest expense,623,623,14,1394
Banks,GMA,Interest expense,11500,14205,16545,7251
Class Pend,GDC,Interest expense,0,0,0,0
Materials,GPR,Interest expense,0,0,0,0
Software & Services,GSW,Interest expense,1.708,1.373,1.373,0
Health Care Equipment & Services,GID,Interest expense,183,183,1,1
Materials,GBG,Interest expense,0,0,0,0
Materials,GLA,Interest expense,0,0,0,0
Not Applic,GC1,Interest expense,0,0,0,0
Consumer Durables & Apparel,GLE,Interest expense,528,308,18,13
Capital Goods,GCS,Interest expense,2735,3542,4629,6048
Energy,GEV,Interest expense,87.235,203.976,127.942,109.063
Materials,GFI,Interest expense,0,0,0,0
Materials,GSC,Interest expense,10,10,10,10
Health Care Equipment & Services,GLH,Interest expense,146.5,97.568,17.759,17.759
Diversified Financials,GFL,Interest expense,0,0,0,0
Energy,GBP,Interest expense,0,0,0,0
Not Applic,GVF,Interest expense,0,0,0,0
Consumer Durables & Apparel,GLB,Interest expense,231,284,130,160
Materials,GBE,Interest expense,0,0,0,0
Materials,GME,Interest expense,0,76.898,76.898,76.898
Capital Goods,GOE,Interest expense,0,0,0,0
Software & Services,GCN,Interest expense,0,0,0,0
Retailing,GFY,Interest expense,1146,999,3254,8116
Materials,GMN,Interest expense,0,0,0,11.359
Materials,GOR,Interest expense,0,0,0,0
Materials,GCR,Interest expense,62,7,7,7
Materials,GED,Interest expense,0,0,0,0
Materials,G88,Interest expense,0,0,0,0
Materials,GMR,Interest expense,0,0,145.15,47.594
Banks,GMY,Interest expense,0,0,0,0
Real Estate,GMG,Interest expense,64900,82600,14500,13400
Software & Services,GOO,Interest expense,0.087,19.154,8.297,0.141
Diversified Financials,GOW,Interest expense,2986,3007,3123,3266
Real Estate,GPS,Interest expense,64,303,359,367
Real Estate,GPT,Interest expense,103700,102600,117700,109300
Materials,GNG,Interest expense,56.08,131.566,58.869,81.029
"Food, Beverage & Tobacco",GNC,Interest expense,41700,39700,43000,45000
Energy,GGE,Interest expense,0,0,0,0
Diversified Financials,GBA,Interest expense,0,0,0,0
Materials,GRR,Interest expense,479,747,581,288
Materials,GPX,Interest expense,0,0,0,0
Materials,GBR,Interest expense,0,0,0,0
Materials,GTE,Interest expense,0,0,0,0
Semiconductors & Semiconductor Equipment,GSL,Interest expense,64.243,37.574,74.886,764.719
Retailing,GXL,Interest expense,14264,15986,13580,9816
Materials,GGG,Interest expense,0,0,0,0
Energy,GPP,Interest expense,0,23.651,11.19,4.141
Energy,GRV,Interest expense,0,14.453,35.314,71.759
Real Estate,GOZ,Interest expense,55232,44982,44292,49042
Not Applic,GCI,Interest expense,0,0,0,0
Materials,GTR,Interest expense,0,0,0,0.619
Media,GTN,Interest expense,5235,8160,5162,5822
Materials,GMC,Interest expense,35.224,67.952,67.952,67.952
Materials,GUL,Interest expense,119.779,119.779,23.674,26.966
Capital Goods,GWA,Interest expense,5599,6275,4777,6899
Materials,GWR,Interest expense,0,0,0,0
Class Pend,HXP,Interest expense,0,0,0,0
Materials,HMX,Interest expense,0,0,0,6.857
Materials,HHM,Interest expense,21,11.968,7.859,0.644
Materials,HNR,Interest expense,0.004,1.63,2.337,3
Software & Services,HSN,Interest expense,43,59,234,58
Materials,HAR,Interest expense,0,0,0,0
Materials,HDY,Interest expense,0,0,0,0
Retailing,HT8,Interest expense,381.258,136.997,74.197,52.079
Retailing,HVN,Interest expense,20072,28706,32872,36437
Materials,HAS,Interest expense,0,0,0,0
Materials,HAV,Interest expense,430,294,61,24.564
Energy,HOG,Interest expense,0,0,0,0
Materials,HWK,Interest expense,459.282,594.791,515.093,432.013
Materials,HAW,Interest expense,0,0,0,0
Materials,HZR,Interest expense,1.369,0.181,0.131,0.126
Health Care Equipment & Services,HSO,Interest expense,56100,47200,71900,408216
Software & Services,HMO,Interest expense,58.077,371.346,81.066,8
Energy,HE8,Interest expense,0,0,0,0
Materials,HLX,Interest expense,0,0,0,74.757
Consumer Services,HLO,Interest expense,3066,3381,3227,3354
Not Applic,HML,Interest expense,0,0,0,0
Materials,HRR,Interest expense,0,0,0,0
Materials,HXG,Interest expense,0,0,0,0
Capital Goods,HNG,Interest expense,134,133,211,308
Not Applic,HHY,Interest expense,0,0,0,0
Materials,HGM,Interest expense,0,0,0,0
Utilities,HPR,Interest expense,4.007,4.65,4.732,218.036
Materials,HFR,Interest expense,0,0,0,0
Materials,HIG,Interest expense,6433,6265,5663,5663
Materials,HEG,Interest expense,3.352,2.832,4.955,2.573
Materials,HGO,Interest expense,1148,1635,1753,2404.363
Technology Hardware & Equipment,HIL,Interest expense,3321,3659,3236,4440
Materials,HIP,Interest expense,742.883,386.071,333.694,394.836
Commercial & Professional Services,HIT,Interest expense,0,0,6.301,1.85
Household & Personal Products,HCT,Interest expense,83.58,68.064,116.484,159.287
Banks,HOM,Interest expense,0,0,0,0
Materials,HRN,Interest expense,0,0,11,24
Energy,HZN,Interest expense,11925,15189,15075,14839
Materials,HOR,Interest expense,0,0,0,0
Materials,HCH,Interest expense,1171.137,2354.551,2255.542,1948.642
Software & Services,HOT,Interest expense,0,0,0,0
Real Estate,HPI,Interest expense,10386,10256,10338,23204
Commercial & Professional Services,HRL,Interest expense,101.69,81.719,1.953,22.903
Media,HT1,Interest expense,9172,18419,35510,41822
Diversified Financials,HUB,Interest expense,0,0,0,0
Real Estate,HGL,Interest expense,397,433,793,2221
Materials,HDX,Interest expense,0,0,0,0
"Food, Beverage & Tobacco",HUO,Interest expense,3609,3259,3351,3601
Telecommunication Services,HTA,Interest expense,0,0,4,9
Materials,HCO,Interest expense,0,0,0,0
Media,IS3,Interest expense,0,4,14,8
Consumer Services,IB8,Interest expense,0,0,0,0
Software & Services,IBN,Interest expense,147.75,147.75,7.038,0.138
Software & Services,ICI,Interest expense,0,3.849,3.321,3.321
Media,ICQ,Interest expense,9.448,39.048,42.605,49.853
Consumer Services,ICT,Interest expense,0,0,0,0
Energy,ICN,Interest expense,13.292,21.475,26.556,55.889
Health Care Equipment & Services,ICS,Interest expense,0,0,0,0
Consumer Services,IEL,Interest expense,412,103,103,68
"Pharmaceuticals, Biotechnology & Life Sciences",IDT,Interest expense,15,44,45,31
Technology Hardware & Equipment,IKE,Interest expense,20,20,20,5
Energy,IKW,Interest expense,1.573,1.379,29.927,57.553
Materials,ILU,Interest expense,18800,17500,13600,15600
Materials,IMA,Interest expense,230.252,124.877,12.055,12.055
Health Care Equipment & Services,IBX,Interest expense,858.583,858.583,201,160
Materials,IMD,Interest expense,10152,8700,3030,2883
Diversified Financials,IMF,Interest expense,0,540,478,111.368
"Pharmaceuticals, Biotechnology & Life Sciences",IMC,Interest expense,24.483,341.6,341.6,463.685
"Pharmaceuticals, Biotechnology & Life Sciences",IMM,Interest expense,0,8.199,26.789,26.789
Materials,IPT,Interest expense,0,0,0,0
Health Care Equipment & Services,IPD,Interest expense,0,0,0,0
Software & Services,IMS,Interest expense,214.911,24.893,0.135,9.737
Diversified Financials,IPC,Interest expense,0,0,0,0
Health Care Equipment & Services,IHL,Interest expense,49.802,0.134,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",IMU,Interest expense,0,0,0,0
Telecommunication Services,IAB,Interest expense,1002,703,352,48
Materials,ICG,Interest expense,0,0,0,0
Software & Services,INP,Interest expense,766,534,534,0
Materials,IPL,Interest expense,106200,50800,75200,86500
Energy,INK,Interest expense,2.488,2.694,2.694,2.842
Materials,IGO,Interest expense,26,76,1566,5138
Materials,IRL,Interest expense,0,0,0,0
Materials,IDA,Interest expense,0,15,15,15
Materials,IDO,Interest expense,534.561,439.96,394.858,346.243
Consumer Services,IDZ,Interest expense,383.317,124.614,244.629,253.513
Energy,IND,Interest expense,0,0,0,0
Real Estate,IDR,Interest expense,6793,7264,8038,6389
Utilities,IFN,Interest expense,47644,51963,53163,54900
Materials,INF,Interest expense,0,0,0,0
Software & Services,IFM,Interest expense,0,0,0,0
Utilities,IFT,Interest expense,165100,179400,187100,192200
Real Estate,INA,Interest expense,6792,6002,4214,4446
"Food, Beverage & Tobacco",ING,Interest expense,24600,41900,72984,0
"Pharmaceuticals, Biotechnology & Life Sciences",IIL,Interest expense,0,0,0.012,0.012
Insurance,IAG,Interest expense,93000,99000,107000,98000
Health Care Equipment & Services,IDX,Interest expense,2653,3151,4145,57.686
Commercial & Professional Services,IGE,Interest expense,386.388,9.427,105.334,54.517
Software & Services,IP1,Interest expense,4.482,4.482,4.482,4.482
Software & Services,IRI,Interest expense,116,39,39,39
Software & Services,IHR,Interest expense,0,0,0,0
Materials,IRC,Interest expense,0,1.812,52.841,54.239
Real Estate,IEQ,Interest expense,1169,1197,1335,1509
Materials,IGS,Interest expense,0,0,0,0
Software & Services,IAM,Interest expense,0,0,0,3.446
Energy,IEC,Interest expense,339,300,259,503
Materials,IAU,Interest expense,0,0,0,0
Commercial & Professional Services,IVT,Interest expense,700.881,588.229,332.933,238.068
Real Estate,IOF,Interest expense,38400,43200,41600,31500
Materials,IVR,Interest expense,0,0,0,0
Diversified Financials,INV,Interest expense,0,0.012,6.597,6.597
Energy,IVZ,Interest expense,0,853.463,703.555,92.503
Media,IVO,Interest expense,1112,336,667,374
"Pharmaceuticals, Biotechnology & Life Sciences",IVX,Interest expense,144.38,166.811,64.276,64.276
"Pharmaceuticals, Biotechnology & Life Sciences",IVQ,Interest expense,26.514,342.351,0.272,0.272
Consumer Services,IVC,Interest expense,10036,11469,12739,13426
Class Pend,IOD,Interest expense,1.939,1.939,0,0
Diversified Financials,IFL,Interest expense,6828,7353,8725,3684
Consumer Durables & Apparel,IOT,Interest expense,14.962,8.613,18.156,0
Energy,IPB,Interest expense,0.005,0.067,0.2,0.004
Diversified Financials,IPE,Interest expense,0,0,0,0
Commercial & Professional Services,IPH,Interest expense,1241,1530,623,301
Diversified Financials,IQ3,Interest expense,0,0,0,0
Software & Services,IRE,Interest expense,5550,6477,10147,10821
Real Estate,INM,Interest expense,361234,318220,267855,263160
Materials,IRD,Interest expense,0,0,0,0
Diversified Financials,IBC,Interest expense,0,0,0,0
Materials,IBG,Interest expense,0,0,0,0
Consumer Services,ISU,Interest expense,69,489,589,1076
Software & Services,ISD,Interest expense,2855,2898,2249,12587
Software & Services,ICU,Interest expense,0,42.542,48.085,48.085
Software & Services,ISX,Interest expense,4.574,1.391,2.086,0
Health Care Equipment & Services,ITD,Interest expense,371,386,270,251
Media,IGL,Interest expense,5978,2840,1971,1638
Software & Services,IXU,Interest expense,84.273,2.309,2.309,0
Capital Goods,JIP,Interest expense,2809.707,1858.09,1885.167,1697.714
Energy,JKA,Interest expense,0,0.49,5.516,288.474
Materials,JDR,Interest expense,0,0,434.825,895.484
Materials,JHX,Interest expense,32200,27200,27200,12400
Materials,JAL,Interest expense,37.279,13.91,9.165,5.888
Software & Services,JAN,Interest expense,152.119,106.91,0,0
Diversified Financials,JHG,Interest expense,11900,2700,11300,11300
Health Care Equipment & Services,JHC,Interest expense,3766,3166,2660,1300
Retailing,JAT,Interest expense,3.659,2.263,3.782,5.415
Health Care Equipment & Services,JHL,Interest expense,184,21,132,26
Retailing,JAY,Interest expense,73.307,0.085,3.447,0
Retailing,JBH,Interest expense,10700,3900,5927,8845
Capital Goods,JCI,Interest expense,428.693,407.688,268.913,259.108
Software & Services,JCS,Interest expense,0.548,0.052,0.487,61.677
Materials,JRV,Interest expense,0,0,0,0.039
"Food, Beverage & Tobacco",JJF,Interest expense,298.522,267.45,72.599,60.716
Materials,JRL,Interest expense,0,0,0,0
Capital Goods,JLG,Interest expense,1102.912,882.002,918.207,809.9
Retailing,JYC,Interest expense,75,90,262,341
Consumer Services,JIN,Interest expense,6,6,6,1.13
Energy,JPR,Interest expense,6647.669,6041.331,3161.784,1955.377
Materials,JMS,Interest expense,139.845,473.691,15.771,19.981
Diversified Financials,JKL,Interest expense,3030,781,781,781
Capital Goods,JVG,Interest expense,10.067,53.953,48.002,60.821
Transportation,KSC,Interest expense,6796,7094,7261,6177
Diversified Financials,KAM,Interest expense,0,0,0,0
Semiconductors & Semiconductor Equipment,KTE,Interest expense,0,0,0,0
Software & Services,K2F,Interest expense,0,0,0,0
Energy,KLR,Interest expense,0,0,0,0
Energy,KIK,Interest expense,0,12.11,47.012,269.317
Materials,KAI,Interest expense,0,0,0,0
Materials,KZR,Interest expense,5.663,41.09,1.922,33.366
Energy,KLH,Interest expense,0,0,0,0
Utilities,KPO,Interest expense,198.426,292.528,1378.533,4889.315
Materials,KLL,Interest expense,0,6.118,6.118,0
Materials,KGM,Interest expense,130.809,312.474,563.765,726.013
Materials,KPT,Interest expense,278,278,11,23
Energy,KRL,Interest expense,3419.692,3017.875,3390.833,1716.177
Energy,KAR,Interest expense,16.287,16.287,113.497,62.643
Materials,KAS,Interest expense,116.522,0.346,394.969,275.41
Not Applic,KAT,Interest expense,0,0,0,0
Retailing,KMD,Interest expense,1887,2665,3645,3904
Materials,KPC,Interest expense,5167.195,5001.116,4062.861,3196.025
"Pharmaceuticals, Biotechnology & Life Sciences",KZA,Interest expense,0.276,0.036,68.621,714.524
Materials,KBL,Interest expense,0,0,0,0
Commercial & Professional Services,KPG,Interest expense,651.662,438.058,1191.201,483.21
Energy,KEY,Interest expense,36.932,12.187,2.852,9.646
Diversified Financials,KBC,Interest expense,0,0,0,0
Class Pend,KTD,Interest expense,0,0,0,0
Materials,KGL,Interest expense,0,0,0,0
Materials,KNL,Interest expense,0,0,108.378,75.415
Materials,KDR,Interest expense,599.854,646.885,101.386,101.386
Materials,KIN,Interest expense,113.184,352.445,228.89,228.89
Energy,KPL,Interest expense,0,0,0,0
Diversified Financials,KSL,Interest expense,0,0,0,0
Energy,KKO,Interest expense,0,0,0,0
Materials,KIS,Interest expense,116.158,43.682,43.682,43.682
Materials,KRC,Interest expense,0,0,0,0
Materials,KCN,Interest expense,3588,8354,11648,9616
Real Estate,KLO,Interest expense,0,0,0,0
Materials,KRM,Interest expense,696.984,1186.813,1273.052,1054.595
Materials,KSN,Interest expense,0,0,0,0
Class Pend,KWR,Interest expense,0,0,0,0
Consumer Services,KME,Interest expense,68,69,113,195
Materials,KLA,Interest expense,9592,10809,10974,13105
Class Pend,KSS,Interest expense,0,0,0,0
Software & Services,KNM,Interest expense,111.827,124.698,109.545,251.568
Software & Services,KNO,Interest expense,118.399,118.399,118.399,118.399
Retailing,KGN,Interest expense,159.806,239.307,262.3,304.033
Materials,KFE,Interest expense,0,0,0,0
Technology Hardware & Equipment,KKL,Interest expense,98.921,59.003,175.061,115.613
Health Care Equipment & Services,KKT,Interest expense,318,190,6,5
Capital Goods,KNH,Interest expense,0,0,0,0
Materials,KMT,Interest expense,0,0,0,0
Materials,KRX,Interest expense,0,0,0,0
Materials,KOR,Interest expense,193.553,167.978,134.41,187.992
Materials,KP2,Interest expense,39.378,5.913,23.297,265.475
Capital Goods,KOV,Interest expense,0,0,3,3
Materials,KTA,Interest expense,0,0,0,0
Consumer Durables & Apparel,KRS,Interest expense,12,14,14,14
Materials,KGD,Interest expense,0,0,0,931
Software & Services,KYK,Interest expense,25.005,25.005,25.005,25.005
Not Applic,LSF,Interest expense,0,0,0,0
Materials,LSA,Interest expense,0.116,0.11,2195,1188
Materials,LKE,Interest expense,0,0,0,0
Energy,LKO,Interest expense,297.026,62.496,98.68,110
Real Estate,LHM,Interest expense,466.168,281.902,281.902,281.902
Real Estate,LMW,Interest expense,3,16,6,1
Materials,LNY,Interest expense,16.485,31.938,44.316,387.424
Materials,LGR,Interest expense,119.961,119.961,119.961,119.961
Real Estate,LTN,Interest expense,0,0,3268,4770
Energy,LAM,Interest expense,1286.988,1715.695,436.808,516.699
Capital Goods,LBL,Interest expense,77.804,80.145,100.95,146.878
